Service_Area,Band,Winning_Price,Company_Name,Uplink_Start,Uplink_Stop,"Downlink_Start","Downlink_Stop"
Mumbai,1800,47.2,Bharti Airtel,1767.3,1767.5,1862.3,1862.5
Mumbai,1800,47.2,Bharti Airtel,1767.5,1767.7,1862.5,1862.7
Mumbai,1800,47.2,Bharti Airtel,1767.7,1767.9,1862.7,1862.9
Mumbai,1800,47.2,Bharti Airtel,1767.9,1768.1,1862.9,1863.1
Mumbai,1800,47.2,Bharti Airtel,1768.1,1768.3,1863.1,1863.3
Mumbai,1800,47.2,Bharti Airtel,1768.3,1768.5,1863.3,1863.5
Mumbai,1800,47.2,Bharti Airtel,1768.5,1768.7,1863.5,1863.7
Mumbai,1800,47.2,Bharti Airtel,1768.7,1768.9,1863.7,1863.9
Odisha,1800,7.035,Bharti Airtel,1774.9,1775.1,1869.9,1870.1
Odisha,1800,7.035,Bharti Airtel,1775.1,1775.3,1870.1,1870.3
Odisha,1800,7.035,Bharti Airtel,1775.3,1775.5,1870.3,1870.5
Odisha,1800,7.035,Bharti Airtel,1775.5,1775.7,1870.5,1870.7
Odisha,1800,7.035,Bharti Airtel,1775.7,1775.9,1870.7,1870.9
Odisha,1800,7.035,Bharti Airtel,1775.9,1776.1,1870.9,1871.1
Odisha,1800,7.035,Bharti Airtel,1776.1,1776.3,1871.1,1871.3
Odisha,1800,7.035,Bharti Airtel,1776.3,1776.5,1871.3,1871.5
Odisha,1800,7.035,Bharti Airtel,1776.5,1776.7,1871.5,1871.7
Odisha,1800,7.035,Bharti Airtel,1776.7,1776.9,1871.7,1871.9
Odisha,1800,7.035,Bharti Airtel,1776.9,1777.1,1871.9,1872.1
Odisha,1800,7.035,Bharti Airtel,1777.1,1777.3,1872.1,1872.3
Odisha,1800,7.035,Bharti Airtel,1777.3,1777.5,1872.3,1872.5
Odisha,1800,7.035,Bharti Airtel,1777.5,1777.7,1872.5,1872.7
Odisha,1800,7.035,Bharti Airtel,1777.7,1777.9,1872.7,1872.9
Odisha,1800,7.035,Bharti Airtel,1777.9,1778.1,1872.9,1873.1
Odisha,1800,7.035,Bharti Airtel,1778.1,1778.3,1873.1,1873.3
Odisha,1800,7.035,Bharti Airtel,1778.3,1778.5,1873.3,1873.5
Odisha,1800,7.035,Bharti Airtel,1778.5,1778.7,1873.5,1873.7
Odisha,1800,7.035,Bharti Airtel,1778.7,1778.9,1873.7,1873.9
Odisha,1800,7.035,Bharti Airtel,1778.9,1779.1,1873.9,1874.1
Odisha,1800,7.035,Bharti Airtel,1779.1,1779.3,1874.1,1874.3
Odisha,1800,7.035,Bharti Airtel,1779.3,1779.5,1874.3,1874.5
Odisha,1800,7.035,Bharti Airtel,1779.5,1779.7,1874.5,1874.7
Odisha,1800,7.035,Bharti Airtel,1779.7,1779.9,1874.7,1874.9
Odisha,1800,7.035,Bharti Airtel,1755.9,1756.1,1850.9,1851.1
Odisha,1800,7.035,Reliance Jio,1764.9,1765.1,1859.9,1860.1
Odisha,1800,7.035,Reliance Jio,1765.1,1765.3,1860.1,1860.3
Odisha,1800,7.035,Reliance Jio,1765.3,1765.5,1860.3,1860.5
Odisha,1800,7.035,Reliance Jio,1765.5,1765.7,1860.5,1860.7
Odisha,1800,7.035,Reliance Jio,1765.7,1765.9,1860.7,1860.9
Odisha,1800,7.035,Reliance Jio,1765.9,1766.1,1860.9,1861.1
Odisha,1800,7.035,Reliance Jio,1766.1,1766.3,1861.1,1861.3
Odisha,1800,7.035,Reliance Jio,1766.3,1766.5,1861.3,1861.5
Odisha,1800,7.035,Reliance Jio,1766.5,1766.7,1861.5,1861.7
Odisha,1800,7.035,Reliance Jio,1766.7,1766.9,1861.7,1861.9
Odisha,1800,7.035,Reliance Jio,1766.9,1767.1,1861.9,1862.1
Odisha,1800,7.035,Reliance Jio,1767.1,1767.3,1862.1,1862.3
Odisha,1800,7.035,Reliance Jio,1767.3,1767.5,1862.3,1862.5
Odisha,1800,7.035,Reliance Jio,1767.5,1767.7,1862.5,1862.7
Odisha,1800,7.035,Reliance Jio,1767.7,1767.9,1862.7,1862.9
Odisha,1800,7.035,Reliance Jio,1767.9,1768.1,1862.9,1863.1
Odisha,1800,7.035,Reliance Jio,1768.1,1768.3,1863.1,1863.3
Odisha,1800,7.035,Reliance Jio,1768.3,1768.5,1863.3,1863.5
Odisha,1800,7.035,Reliance Jio,1768.5,1768.7,1863.5,1863.7
Odisha,1800,7.035,Reliance Jio,1768.7,1768.9,1863.7,1863.9
Odisha,1800,7.035,Reliance Jio,1768.9,1769.1,1863.9,1864.1
Odisha,1800,7.035,Reliance Jio,1769.1,1769.3,1864.1,1864.3
Odisha,1800,7.035,Reliance Jio,1769.3,1769.5,1864.3,1864.5
Odisha,1800,7.035,Reliance Jio,1769.5,1769.7,1864.5,1864.7
Odisha,1800,7.035,Reliance Jio,1769.7,1769.9,1864.7,1864.9
Odisha,1800,7.035,Reliance Jio,1769.9,1770.1,1864.9,1865.1
Odisha,1800,7.035,Reliance Jio,1770.1,1770.3,1865.1,1865.3
Odisha,1800,7.035,Reliance Jio,1770.3,1770.5,1865.3,1865.5
Odisha,1800,7.035,Reliance Jio,1770.5,1770.7,1865.5,1865.7
Odisha,1800,7.035,Reliance Jio,1770.7,1770.9,1865.7,1865.9
Odisha,1800,7.035,Reliance Jio,1770.9,1771.1,1865.9,1866.1
Odisha,1800,7.035,Reliance Jio,1771.1,1771.3,1866.1,1866.3
Odisha,1800,7.035,Reliance Jio,1771.3,1771.5,1866.3,1866.5
Odisha,1800,7.035,Reliance Jio,1771.5,1771.7,1866.5,1866.7
Odisha,1800,7.035,Reliance Jio,1771.7,1771.9,1866.7,1866.9
Odisha,1800,7.035,Reliance Jio,1771.9,1772.1,1866.9,1867.1
Odisha,1800,7.035,Reliance Jio,1772.1,1772.3,1867.1,1867.3
Odisha,1800,7.035,Reliance Jio,1772.3,1772.5,1867.3,1867.5
Odisha,1800,7.035,Reliance Jio,1772.5,1772.7,1867.5,1867.7
Odisha,1800,7.035,Reliance Jio,1772.7,1772.9,1867.7,1867.9
Odisha,1800,7.035,Reliance Jio,1772.9,1773.1,1867.9,1868.1
Odisha,1800,7.035,Reliance Jio,1773.1,1773.3,1868.1,1868.3
Odisha,1800,7.035,Reliance Jio,1773.3,1773.5,1868.3,1868.5
Odisha,1800,7.035,Reliance Jio,1773.5,1773.7,1868.5,1868.7
Odisha,1800,7.035,Reliance Jio,1773.7,1773.9,1868.7,1868.9
Odisha,1800,7.035,Reliance Jio,1773.9,1774.1,1868.9,1869.1
Odisha,1800,7.035,Reliance Jio,1774.1,1774.3,1869.1,1869.3
Odisha,1800,7.035,Reliance Jio,1774.3,1774.5,1869.3,1869.5
Odisha,1800,7.035,Reliance Jio,1774.5,1774.7,1869.5,1869.7
Odisha,1800,7.035,Reliance Jio,1774.7,1774.9,1869.7,1869.9
Rajasthan,1800,15,Reliance Jio,1748.1,1748.3,1843.1,1843.3
Rajasthan,1800,15,Reliance Jio,1748.3,1748.5,1843.3,1843.5
Rajasthan,1800,15,Reliance Jio,1748.5,1748.7,1843.5,1843.7
Rajasthan,1800,15,Reliance Jio,1748.7,1748.9,1843.7,1843.9
Rajasthan,1800,15,Reliance Jio,1748.9,1749.1,1843.9,1844.1
Rajasthan,1800,15,Reliance Jio,1749.1,1749.3,1844.1,1844.3
Rajasthan,1800,15,Reliance Jio,1749.3,1749.5,1844.3,1844.5
Rajasthan,1800,15,Reliance Jio,1749.5,1749.7,1844.5,1844.7
Rajasthan,1800,15,Reliance Jio,1749.7,1749.9,1844.7,1844.9
Rajasthan,1800,15,Reliance Jio,1749.9,1750.1,1844.9,1845.1
Rajasthan,1800,15,Reliance Jio,1750.1,1750.3,1845.1,1845.3
Rajasthan,1800,15,Reliance Jio,1750.3,1750.5,1845.3,1845.5
Rajasthan,1800,15,Reliance Jio,1750.5,1750.7,1845.5,1845.7
Rajasthan,1800,15,Reliance Jio,1750.7,1750.9,1845.7,1845.9
Rajasthan,1800,15,Reliance Jio,1750.9,1751.1,1845.9,1846.1
Rajasthan,1800,15,Reliance Jio,1751.1,1751.3,1846.1,1846.3
Rajasthan,1800,15,Reliance Jio,1751.3,1751.5,1846.3,1846.5
Rajasthan,1800,15,Reliance Jio,1751.5,1751.7,1846.5,1846.7
Rajasthan,1800,15,Reliance Jio,1751.7,1751.9,1846.7,1846.9
Rajasthan,1800,15,Reliance Jio,1751.9,1752.1,1846.9,1847.1
Rajasthan,1800,15,Reliance Jio,1752.1,1752.3,1847.1,1847.3
Rajasthan,1800,15,Reliance Jio,1752.3,1752.5,1847.3,1847.5
Rajasthan,1800,15,Reliance Jio,1752.5,1752.7,1847.5,1847.7
Rajasthan,1800,15,Reliance Jio,1752.7,1752.9,1847.7,1847.9
Rajasthan,1800,15,Reliance Jio,1752.9,1753.1,1847.9,1848.1
Rajasthan,1800,15,Reliance Jio,1758.7,1758.9,1853.7,1853.9
Rajasthan,1800,15,Reliance Jio,1758.9,1759.1,1853.9,1854.1
Rajasthan,1800,15,Reliance Jio,1759.1,1759.3,1854.1,1854.3
Rajasthan,1800,15,Reliance Jio,1759.3,1759.5,1854.3,1854.5
Rajasthan,1800,15,Reliance Jio,1759.5,1759.7,1854.5,1854.7
Rajasthan,1800,15,Reliance Jio,1759.7,1759.9,1854.7,1854.9
Rajasthan,1800,15,Reliance Jio,1759.9,1760.1,1854.9,1855.1
Rajasthan,1800,15,Reliance Jio,1760.1,1760.3,1855.1,1855.3
Rajasthan,1800,15,Reliance Jio,1760.3,1760.5,1855.3,1855.5
Rajasthan,1800,15,Reliance Jio,1760.5,1760.7,1855.5,1855.7
Rajasthan,1800,15,Reliance Jio,1760.7,1760.9,1855.7,1855.9
Rajasthan,1800,15,Reliance Jio,1760.9,1761.1,1855.9,1856.1
Rajasthan,1800,15,Reliance Jio,1761.1,1761.3,1856.1,1856.3
Rajasthan,1800,15,Reliance Jio,1761.3,1761.5,1856.3,1856.5
Rajasthan,1800,15,Reliance Jio,1761.5,1761.7,1856.5,1856.7
Rajasthan,1800,15,Reliance Jio,1761.7,1761.9,1856.7,1856.9
Rajasthan,1800,15,Reliance Jio,1761.9,1762.1,1856.9,1857.1
Rajasthan,1800,15,Reliance Jio,1762.1,1762.3,1857.1,1857.3
Rajasthan,1800,15,Reliance Jio,1762.3,1762.5,1857.3,1857.5
Rajasthan,1800,15,Reliance Jio,1762.5,1762.7,1857.5,1857.7
Rajasthan,1800,15,Reliance Jio,1762.7,1762.9,1857.7,1857.9
Rajasthan,1800,15,Reliance Jio,1762.9,1763.1,1857.9,1858.1
Rajasthan,1800,15,Reliance Jio,1763.1,1763.3,1858.1,1858.3
Rajasthan,1800,15,Reliance Jio,1763.3,1763.5,1858.3,1858.5
Rajasthan,1800,15,Reliance Jio,1763.5,1763.7,1858.5,1858.7
UP(East),1800,32.9173,Bharti Airtel,1752.5,1752.7,1847.5,1847.7
UP(East),1800,32.9173,Bharti Airtel,1752.7,1752.9,1847.7,1847.9
UP(East),1800,32.9173,Bharti Airtel,1752.9,1753.1,1847.9,1848.1
UP(East),1800,32.9173,Bharti Airtel,1745.1,1745.3,1840.1,1840.3
UP(East),1800,32.9173,Reliance Jio,1757.5,1757.7,1852.5,1852.7
UP(East),1800,32.9173,Reliance Jio,1757.7,1757.9,1852.7,1852.9
UP(East),1800,32.9173,Reliance Jio,1757.9,1758.1,1852.9,1853.1
UP(East),1800,32.9173,Reliance Jio,1758.1,1758.3,1853.1,1853.3
UP(East),1800,32.9173,Reliance Jio,1758.3,1758.5,1853.3,1853.5
UP(East),1800,32.9173,Reliance Jio,1758.5,1758.7,1853.5,1853.7
UP(East),1800,32.9173,Reliance Jio,1758.7,1758.9,1853.7,1853.9
UP(East),1800,32.9173,Reliance Jio,1758.9,1759.1,1853.9,1854.1
UP(East),1800,32.9173,Reliance Jio,1759.1,1759.3,1854.1,1854.3
UP(East),1800,32.9173,Reliance Jio,1759.3,1759.5,1854.3,1854.5
UP(East),1800,32.9173,Reliance Jio,1759.5,1759.7,1854.5,1854.7
UP(East),1800,32.9173,Reliance Jio,1759.7,1759.9,1854.7,1854.9
UP(East),1800,32.9173,Reliance Jio,1759.9,1760.1,1854.9,1855.1
UP(East),1800,32.9173,Reliance Jio,1760.1,1760.3,1855.1,1855.3
UP(East),1800,32.9173,Reliance Jio,1760.3,1760.5,1855.3,1855.5
UP(East),1800,32.9173,Reliance Jio,1760.5,1760.7,1855.5,1855.7
UP(East),1800,32.9173,Reliance Jio,1760.7,1760.9,1855.7,1855.9
UP(East),1800,32.9173,Reliance Jio,1760.9,1761.1,1855.9,1856.1
UP(East),1800,32.9173,Reliance Jio,1761.1,1761.3,1856.1,1856.3
UP(East),1800,32.9173,Reliance Jio,1761.3,1761.5,1856.3,1856.5
UP(East),1800,32.9173,Reliance Jio,1761.5,1761.7,1856.5,1856.7
UP(East),1800,32.9173,Reliance Jio,1761.7,1761.9,1856.7,1856.9
UP(East),1800,32.9173,Reliance Jio,1761.9,1762.1,1856.9,1857.1
UP(East),1800,32.9173,Reliance Jio,1762.1,1762.3,1857.1,1857.3
UP(East),1800,32.9173,Reliance Jio,1762.3,1762.5,1857.3,1857.5
UP(East),1800,32.9173,Reliance Jio,1762.5,1762.7,1857.5,1857.7
UP(East),1800,32.9173,Reliance Jio,1762.7,1762.9,1857.7,1857.9
UP(East),1800,32.9173,Reliance Jio,1762.9,1763.1,1857.9,1858.1
UP(East),1800,32.9173,Reliance Jio,1763.1,1763.3,1858.1,1858.3
UP(East),1800,32.9173,Reliance Jio,1763.3,1763.5,1858.3,1858.5
UP(East),1800,32.9173,Reliance Jio,1763.5,1763.7,1858.5,1858.7
UP(East),1800,32.9173,Reliance Jio,1763.7,1763.9,1858.7,1858.9
UP(East),1800,32.9173,Reliance Jio,1763.9,1764.1,1858.9,1859.1
UP(East),1800,32.9173,Reliance Jio,1764.1,1764.3,1859.1,1859.3
UP(East),1800,32.9173,Reliance Jio,1764.3,1764.5,1859.3,1859.5
UP(East),1800,32.9173,Reliance Jio,1764.5,1764.7,1859.5,1859.7
UP(East),1800,32.9173,Reliance Jio,1764.7,1764.9,1859.7,1859.9
UP(East),1800,32.9173,Reliance Jio,1747.1,1747.3,1842.1,1842.3
UP(East),1800,32.9173,Reliance Jio,1747.3,1747.5,1842.3,1842.5
UP(East),1800,32.9173,Reliance Jio,1747.5,1747.7,1842.5,1842.7
UP(East),1800,32.9173,Reliance Jio,1747.7,1747.9,1842.7,1842.9
UP(East),1800,32.9173,Reliance Jio,1747.9,1748.1,1842.9,1843.1
UP(East),1800,32.9173,Reliance Jio,1748.1,1748.3,1843.1,1843.3
UP(East),1800,32.9173,Reliance Jio,1748.3,1748.5,1843.3,1843.5
UP(East),1800,32.9173,Reliance Jio,1748.5,1748.7,1843.5,1843.7
UP(East),1800,32.9173,Reliance Jio,1748.7,1748.9,1843.7,1843.9
UP(East),1800,32.9173,Reliance Jio,1748.9,1749.1,1843.9,1844.1
UP(East),1800,32.9173,Reliance Jio,1751.9,1752.1,1846.9,1847.1
UP(East),1800,32.9173,Reliance Jio,1752.1,1752.3,1847.1,1847.3
UP(East),1800,32.9173,Reliance Jio,1752.3,1752.5,1847.3,1847.5
Bihar,2100,340,Bharti Airtel,1954,1959,2144,2149
Delhi,2100,1120,Bharti Airtel,1949,1954,2139,2144
Gujarat,2100,625,Bharti Airtel,1939,1944,2129,2134
Haryana,2100,170,Bharti Airtel,1974,1979,2164,2169
Karnataka,2100,500,Vodafone,1949,1954,2139,2144
Kerala,2100,240,Bharti Airtel,1949,1954,2139,2144
WB,2100,185,Bharti Airtel,1959,1964,2149,2154
AP,2500,510,Vodafone,2535,2545,,
Punjab,2500,140,Vodafone,2545,2555,,
AP,3300,260,Bharti Airtel,3490,3500,,
AP,3300,260,Bharti Airtel,3480,3490,,
AP,3300,260,Bharti Airtel,3470,3480,,
AP,3300,260,Bharti Airtel,3460,3470,,
AP,3300,260,Bharti Airtel,3450,3460,,
AP,3300,260,Bharti Airtel,3440,3450,,
AP,3300,260,Bharti Airtel,3430,3440,,
AP,3300,260,Bharti Airtel,3420,3430,,
AP,3300,260,Bharti Airtel,3410,3420,,
AP,3300,260,Bharti Airtel,3400,3410,,
AP,3300,260,Reliance Jio,3590,3600,,
AP,3300,260,Reliance Jio,3580,3590,,
AP,3300,260,Reliance Jio,3570,3580,,
AP,3300,260,Reliance Jio,3560,3570,,
AP,3300,260,Reliance Jio,3550,3560,,
AP,3300,260,Reliance Jio,3540,3550,,
AP,3300,260,Reliance Jio,3530,3540,,
AP,3300,260,Reliance Jio,3520,3530,,
AP,3300,260,Reliance Jio,3510,3520,,
AP,3300,260,Reliance Jio,3500,3510,,
AP,3300,260,Vodafone,3390,3400,,
AP,3300,260,Vodafone,3380,3390,,
AP,3300,260,Vodafone,3370,3380,,
AP,3300,260,Vodafone,3360,3370,,
AP,3300,260,Vodafone,3350,3360,,
Assam,3300,50,Bharti Airtel,3490,3500,,
Assam,3300,50,Bharti Airtel,3480,3490,,
Assam,3300,50,Bharti Airtel,3470,3480,,
Assam,3300,50,Bharti Airtel,3460,3470,,
Assam,3300,50,Bharti Airtel,3450,3460,,
Assam,3300,50,Bharti Airtel,3440,3450,,
Assam,3300,50,Bharti Airtel,3430,3440,,
Assam,3300,50,Bharti Airtel,3420,3430,,
Assam,3300,50,Bharti Airtel,3410,3420,,
Assam,3300,50,Bharti Airtel,3400,3410,,
Assam,3300,50,Reliance Jio,3590,3600,,
Assam,3300,50,Reliance Jio,3580,3590,,
Assam,3300,50,Reliance Jio,3570,3580,,
Assam,3300,50,Reliance Jio,3560,3570,,
Assam,3300,50,Reliance Jio,3550,3560,,
Assam,3300,50,Reliance Jio,3540,3550,,
Assam,3300,50,Reliance Jio,3530,3540,,
Assam,3300,50,Reliance Jio,3520,3530,,
Assam,3300,50,Reliance Jio,3510,3520,,
Assam,3300,50,Reliance Jio,3500,3510,,
Bihar,3300,120,Bharti Airtel,3490,3500,,
Bihar,3300,120,Bharti Airtel,3480,3490,,
Bihar,3300,120,Bharti Airtel,3470,3480,,
Bihar,3300,120,Bharti Airtel,3460,3470,,
Bihar,3300,120,Bharti Airtel,3450,3460,,
Bihar,3300,120,Bharti Airtel,3440,3450,,
Bihar,3300,120,Bharti Airtel,3430,3440,,
Bihar,3300,120,Bharti Airtel,3420,3430,,
Bihar,3300,120,Bharti Airtel,3410,3420,,
Bihar,3300,120,Bharti Airtel,3400,3410,,
Bihar,3300,120,Reliance Jio,3590,3600,,
Bihar,3300,120,Reliance Jio,3580,3590,,
Bihar,3300,120,Reliance Jio,3570,3580,,
Bihar,3300,120,Reliance Jio,3560,3570,,
Bihar,3300,120,Reliance Jio,3550,3560,,
Bihar,3300,120,Reliance Jio,3540,3550,,
Bihar,3300,120,Reliance Jio,3530,3540,,
Bihar,3300,120,Reliance Jio,3520,3530,,
Bihar,3300,120,Reliance Jio,3510,3520,,
Bihar,3300,120,Reliance Jio,3500,3510,,
Bihar,3300,120,Vodafone,3390,3400,,
Bihar,3300,120,Vodafone,3380,3390,,
Bihar,3300,120,Vodafone,3370,3380,,
Bihar,3300,120,Vodafone,3360,3370,,
Bihar,3300,120,Vodafone,3350,3360,,
Delhi,3300,400,Bharti Airtel,3490,3500,,
Delhi,3300,400,Bharti Airtel,3480,3490,,
Delhi,3300,400,Bharti Airtel,3470,3480,,
Delhi,3300,400,Bharti Airtel,3460,3470,,
Delhi,3300,400,Bharti Airtel,3450,3460,,
Delhi,3300,400,Bharti Airtel,3440,3450,,
Delhi,3300,400,Bharti Airtel,3430,3440,,
Delhi,3300,400,Bharti Airtel,3420,3430,,
Delhi,3300,400,Bharti Airtel,3410,3420,,
Delhi,3300,400,Bharti Airtel,3400,3410,,
Delhi,3300,400,Reliance Jio,3590,3600,,
Delhi,3300,400,Reliance Jio,3580,3590,,
Delhi,3300,400,Reliance Jio,3570,3580,,
Delhi,3300,400,Reliance Jio,3560,3570,,
Delhi,3300,400,Reliance Jio,3550,3560,,
Delhi,3300,400,Reliance Jio,3540,3550,,
Delhi,3300,400,Reliance Jio,3530,3540,,
Delhi,3300,400,Reliance Jio,3520,3530,,
Delhi,3300,400,Reliance Jio,3510,3520,,
Delhi,3300,400,Reliance Jio,3500,3510,,
Delhi,3300,400,Vodafone,3390,3400,,
Delhi,3300,400,Vodafone,3380,3390,,
Delhi,3300,400,Vodafone,3370,3380,,
Delhi,3300,400,Vodafone,3360,3370,,
Delhi,3300,400,Vodafone,3350,3360,,
Gujarat,3300,230,Bharti Airtel,3490,3500,,
Gujarat,3300,230,Bharti Airtel,3480,3490,,
Gujarat,3300,230,Bharti Airtel,3470,3480,,
Gujarat,3300,230,Bharti Airtel,3460,3470,,
Gujarat,3300,230,Bharti Airtel,3450,3460,,
Gujarat,3300,230,Bharti Airtel,3440,3450,,
Gujarat,3300,230,Bharti Airtel,3430,3440,,
Gujarat,3300,230,Bharti Airtel,3420,3430,,
Gujarat,3300,230,Bharti Airtel,3410,3420,,
Gujarat,3300,230,Bharti Airtel,3400,3410,,
Gujarat,3300,230,Reliance Jio,3590,3600,,
Gujarat,3300,230,Reliance Jio,3580,3590,,
Gujarat,3300,230,Reliance Jio,3570,3580,,
Gujarat,3300,230,Reliance Jio,3560,3570,,
Gujarat,3300,230,Reliance Jio,3550,3560,,
Gujarat,3300,230,Reliance Jio,3540,3550,,
Gujarat,3300,230,Reliance Jio,3530,3540,,
Gujarat,3300,230,Reliance Jio,3520,3530,,
Gujarat,3300,230,Reliance Jio,3510,3520,,
Gujarat,3300,230,Reliance Jio,3500,3510,,
Gujarat,3300,230,Vodafone,3390,3400,,
Gujarat,3300,230,Vodafone,3380,3390,,
Gujarat,3300,230,Vodafone,3370,3380,,
Gujarat,3300,230,Vodafone,3360,3370,,
Gujarat,3300,230,Vodafone,3350,3360,,
Haryana,3300,60,Bharti Airtel,3490,3500,,
Haryana,3300,60,Bharti Airtel,3480,3490,,
Haryana,3300,60,Bharti Airtel,3470,3480,,
Haryana,3300,60,Bharti Airtel,3460,3470,,
Haryana,3300,60,Bharti Airtel,3450,3460,,
Haryana,3300,60,Bharti Airtel,3440,3450,,
Haryana,3300,60,Bharti Airtel,3430,3440,,
Haryana,3300,60,Bharti Airtel,3420,3430,,
Haryana,3300,60,Bharti Airtel,3410,3420,,
Haryana,3300,60,Bharti Airtel,3400,3410,,
Haryana,3300,60,Reliance Jio,3590,3600,,
Haryana,3300,60,Reliance Jio,3580,3590,,
Haryana,3300,60,Reliance Jio,3570,3580,,
Haryana,3300,60,Reliance Jio,3560,3570,,
Haryana,3300,60,Reliance Jio,3550,3560,,
Haryana,3300,60,Reliance Jio,3540,3550,,
Haryana,3300,60,Reliance Jio,3530,3540,,
Haryana,3300,60,Reliance Jio,3520,3530,,
Haryana,3300,60,Reliance Jio,3510,3520,,
Haryana,3300,60,Reliance Jio,3500,3510,,
Haryana,3300,60,Vodafone,3390,3400,,
Haryana,3300,60,Vodafone,3380,3390,,
Haryana,3300,60,Vodafone,3370,3380,,
Haryana,3300,60,Vodafone,3360,3370,,
Haryana,3300,60,Vodafone,3350,3360,,
HP,3300,20,Bharti Airtel,3460,3470,,
HP,3300,20,Bharti Airtel,3450,3460,,
HP,3300,20,Bharti Airtel,3440,3450,,
HP,3300,20,Bharti Airtel,3430,3440,,
HP,3300,20,Bharti Airtel,3420,3430,,
HP,3300,20,Bharti Airtel,3410,3420,,
HP,3300,20,Bharti Airtel,3400,3410,,
HP,3300,20,Bharti Airtel,3390,3400,,
HP,3300,20,Bharti Airtel,3380,3390,,
HP,3300,20,Bharti Airtel,3370,3380,,
HP,3300,20,Reliance Jio,3590,3600,,
HP,3300,20,Reliance Jio,3580,3590,,
HP,3300,20,Reliance Jio,3570,3580,,
HP,3300,20,Reliance Jio,3560,3570,,
HP,3300,20,Reliance Jio,3550,3560,,
HP,3300,20,Reliance Jio,3540,3550,,
HP,3300,20,Reliance Jio,3530,3540,,
HP,3300,20,Reliance Jio,3520,3530,,
HP,3300,20,Reliance Jio,3510,3520,,
HP,3300,20,Reliance Jio,3500,3510,,
HP,3300,20,Reliance Jio,3490,3500,,
HP,3300,20,Reliance Jio,3480,3490,,
HP,3300,20,Reliance Jio,3470,3480,,
J&K,3300,10,Bharti Airtel,3460,3470,,
J&K,3300,10,Bharti Airtel,3450,3460,,
J&K,3300,10,Bharti Airtel,3440,3450,,
J&K,3300,10,Bharti Airtel,3430,3440,,
J&K,3300,10,Bharti Airtel,3420,3430,,
J&K,3300,10,Bharti Airtel,3410,3420,,
J&K,3300,10,Bharti Airtel,3400,3410,,
J&K,3300,10,Bharti Airtel,3390,3400,,
J&K,3300,10,Bharti Airtel,3380,3390,,
J&K,3300,10,Bharti Airtel,3370,3380,,
J&K,3300,10,Reliance Jio,3590,3600,,
J&K,3300,10,Reliance Jio,3580,3590,,
J&K,3300,10,Reliance Jio,3570,3580,,
J&K,3300,10,Reliance Jio,3560,3570,,
J&K,3300,10,Reliance Jio,3550,3560,,
J&K,3300,10,Reliance Jio,3540,3550,,
J&K,3300,10,Reliance Jio,3530,3540,,
J&K,3300,10,Reliance Jio,3520,3530,,
J&K,3300,10,Reliance Jio,3510,3520,,
J&K,3300,10,Reliance Jio,3500,3510,,
J&K,3300,10,Reliance Jio,3490,3500,,
J&K,3300,10,Reliance Jio,3480,3490,,
J&K,3300,10,Reliance Jio,3470,3480,,
Karnataka,3300,180,Bharti Airtel,3460,3470,,
Karnataka,3300,180,Bharti Airtel,3450,3460,,
Karnataka,3300,180,Bharti Airtel,3440,3450,,
Karnataka,3300,180,Bharti Airtel,3430,3440,,
Karnataka,3300,180,Bharti Airtel,3420,3430,,
Karnataka,3300,180,Bharti Airtel,3410,3420,,
Karnataka,3300,180,Bharti Airtel,3400,3410,,
Karnataka,3300,180,Bharti Airtel,3390,3400,,
Karnataka,3300,180,Bharti Airtel,3380,3390,,
Karnataka,3300,180,Bharti Airtel,3370,3380,,
Karnataka,3300,180,Reliance Jio,3590,3600,,
Karnataka,3300,180,Reliance Jio,3580,3590,,
Karnataka,3300,180,Reliance Jio,3570,3580,,
Karnataka,3300,180,Reliance Jio,3560,3570,,
Karnataka,3300,180,Reliance Jio,3550,3560,,
Karnataka,3300,180,Reliance Jio,3540,3550,,
Karnataka,3300,180,Reliance Jio,3530,3540,,
Karnataka,3300,180,Reliance Jio,3520,3530,,
Karnataka,3300,180,Reliance Jio,3510,3520,,
Karnataka,3300,180,Reliance Jio,3500,3510,,
Karnataka,3300,180,Reliance Jio,3490,3500,,
Karnataka,3300,180,Reliance Jio,3480,3490,,
Karnataka,3300,180,Reliance Jio,3470,3480,,
Karnataka,3300,180,Vodafone,3360,3370,,
Karnataka,3300,180,Vodafone,3350,3360,,
Karnataka,3300,180,Vodafone,3340,3350,,
Karnataka,3300,180,Vodafone,3330,3340,,
Karnataka,3300,180,Vodafone,3320,3330,,
Kerala,3300,90,Bharti Airtel,3460,3470,,
Kerala,3300,90,Bharti Airtel,3450,3460,,
Kerala,3300,90,Bharti Airtel,3440,3450,,
Kerala,3300,90,Bharti Airtel,3430,3440,,
Kerala,3300,90,Bharti Airtel,3420,3430,,
Kerala,3300,90,Bharti Airtel,3410,3420,,
Kerala,3300,90,Bharti Airtel,3400,3410,,
Kerala,3300,90,Bharti Airtel,3390,3400,,
Kerala,3300,90,Bharti Airtel,3380,3390,,
Kerala,3300,90,Bharti Airtel,3370,3380,,
Kerala,3300,90,Reliance Jio,3590,3600,,
Kerala,3300,90,Reliance Jio,3580,3590,,
Kerala,3300,90,Reliance Jio,3570,3580,,
Kerala,3300,90,Reliance Jio,3560,3570,,
Kerala,3300,90,Reliance Jio,3550,3560,,
